file,md5,start,end,spoken_language,signed_language,dataset,text,extra
videos/microphone.mp4,ce252ca9d215edba70908acac0c7e560,0,0,en,ase,whatsthatsign,microphone,"{""signpuddle_id"": ""1871"", ""sign_fsw"": ""AS20341S30004S10006S20600M534x530S2ff00482x483S20341489x509S20600512x515"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.869, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/microwave.mp4,d7a89b9e1d6cd4f2c79ec7acbb3f2e7f,0,0,en,ase,whatsthatsign,microwave,"{""signpuddle_id"": ""692"", ""sign_fsw"": ""AS20340S2fe00S20348S2fe00S38006S21d00S21d00M529x514S20340513x499S20348472x499S21d00511x487S21d00471x487"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.367, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/middle_center_central.mp4,3a3afd1408810ed3f1b925b769325e3f,0,0,en,ase,whatsthatsign,"middle, center, central","{""signpuddle_id"": ""1922"", ""sign_fsw"": ""AS1c550S2fe00S15a39S2fe00S21400S2e736S20500M520x524S15a39480x496S1c550490x496S2e736493x477"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.933, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/midnight.mp4,5d8327aac055dfc166508823c11f111c,0,0,en,ase,whatsthatsign,midnight,"{""signpuddle_id"": ""1503"", ""sign_fsw"": ""AS10e1cS2fe00S15a1aS38617S20500S21d00M516x537S37800512x465S15a1a485x463S10e1c500x497S21d00498x529"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.035, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/milk.mp4,9e6ecee873d3ab88212a01cee9df147f,0,0,en,ase,whatsthatsign,milk,"{""signpuddle_id"": ""277"", ""sign_fsw"": ""AS20340S2fe00S10006S21800M509x514S20340493x499S21800491x486"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.202, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/million_millions.mp4,07a6db8e75ea4a3495549e75734b2736,0,0,en,ase,whatsthatsign,"million, millions","{""signpuddle_id"": ""1886"", ""sign_fsw"": ""AS18d20S2fe00S10006S2e508M512x528S18d20488x472S2e508489x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.035, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/minor.mp4,b4fc78cbf3009e68cd6dce695e780c4d,0,0,en,ase,whatsthatsign,minor,"{""signpuddle_id"": ""1866"", ""sign_fsw"": ""AS10040S2fe00S15a48S2fe00S21404S21100S26500M517x529S10040483x499S15a48489x472S21100504x511S26500503x494"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.035, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/minute_moment_a_minute.mp4,febac4238513ad198703f840cefe8a68,0,0,en,ase,whatsthatsign,"minute, moment, a minute, 1 minute, one minute","{""signpuddle_id"": ""560"", ""sign_fsw"": ""AS10010S2fe00S10019S2fe00S21400S20500S2c300M519x543S10019482x513S10010501x483S2c300493x457"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.833, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mirror.mp4,08b541877cdc14ab92f057c0b8f94b86,0,0,en,ase,whatsthatsign,mirror,"{""signpuddle_id"": ""673"", ""sign_fsw"": ""AS15a00S30006S10006S2e100M547x518S15a00529x489S2e100524x455S2ff00482x483"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.767, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mischievous.mp4,e117c6732879db4afe675de0a001878d,0,0,en,ase,whatsthatsign,mischievous,"{""signpuddle_id"": ""837"", ""sign_fsw"": ""AS12120S30007S12128S2fe00S20e00S21800S21800S2ea04S2ea1cM536x585S2ff00482x483S12120511x475S12128469x530S21800514x465S21800472x520S2ea04521x505S2ea1c467x560"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.97, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mix_scramble.mp4,141d3a65f16909fa2c4df82e3102fd85,0,0,en,ase,whatsthatsign,"mix, scramble","{""signpuddle_id"": ""1680"", ""sign_fsw"": ""AS15451S2fe00S1543fS2fe00S37f00S2ea06S2ea42M529x523S15451476x477S1543f472x499S2ea06504x482S2ea42500x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/model_fashion_model.mp4,dfdf86d456ff379b0b9135e136c6d34b,0,0,en,ase,whatsthatsign,"model, fashion model","{""signpuddle_id"": ""1791"", ""sign_fsw"": ""AS1c511S38507S10006S20500S2c500M550x528S36d00479x524S1c511521x499S2c500510x472"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.067, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/moderate_average_medium.mp4,52b7f0139fa13b43a87aa6e9b07f9195,0,0,en,ase,whatsthatsign,"moderate, average, medium, mediocre","{""signpuddle_id"": ""310"", ""sign_fsw"": ""AS15a10S2fe00S15a1aS2fe00S21414S20600M520x518S15a1a481x497S15a10487x491S20600498x483"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.202, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mom_momma_mother.mp4,4ceddf116f03076c5c25610e42026107,0,0,en,ase,whatsthatsign,"mom, momma, mother","{""signpuddle_id"": ""355"", ""sign_fsw"": ""AS14c27S30004S10006S20600M530x535S2ff00482x483S14c27504x508S20600479x520"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.333, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/money.mp4,4478d398b800c71788638cd4bf3a28ea,0,0,en,ase,whatsthatsign,money,"{""signpuddle_id"": ""435"", ""sign_fsw"": ""AS1851cS2fe00S15a39S2fe00S21400S20600M520x515S15a39480x490S1851c492x486S20600498x504"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.436, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/monkey_monkeys.mp4,a3b9240216d85a85990bb796345327c9,0,0,en,ase,whatsthatsign,"monkey, monkeys","{""signpuddle_id"": ""1439"", ""sign_fsw"": ""AS14e03S38537S14e0bS38531S20e00S22f00S22f10M540x523S14e03511x495S14e0b463x495S20e00495x506S22f00515x477S22f10461x478"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/monster_beast_creature.mp4,e5b1df8d5763a5adb22dabc2c11cd0ed,0,0,en,ase,whatsthatsign,"monster, beast, creature","{""signpuddle_id"": ""1883"", ""sign_fsw"": ""AS14e20S30006S14e28S30002S26500S26510M544x523S2ff00482x483S14e20519x492S14e28456x492S26500525x474S26510461x474"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.867, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/month_one_month_1_month.mp4,cbfa452c33aa035488ea0f903458bf7f,0,0,en,ase,whatsthatsign,"month, one month, 1 month, a month","{""signpuddle_id"": ""757"", ""sign_fsw"": ""AS10002S2fe00S10028S2fe00S21414S20e00S22a04M519x525S10028481x475S10002489x477S20e00506x495S22a04505x510"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.833, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/moon.mp4,235835a29f36b320ced9908eb9e41ab6,0,0,en,ase,whatsthatsign,moon,"{""signpuddle_id"": ""1836"", ""sign_fsw"": ""AS1ed10S31410S10006S20500S22a07M547x518S2ff00482x483S1ed10507x486S22a07534x476"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/more.mp4,00ac7849ca42a1aee23ce430356dfb14,0,0,en,ase,whatsthatsign,more,"{""signpuddle_id"": ""1701"", ""sign_fsw"": ""AS18510S2fe00S18518S2fe00S21406S20500M526x508S18510501x493S18518474x493"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.868, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/more_than_above_above_the_limit.mp4,468d4525f8204345c5346e5e6a714474,0,0,en,ase,whatsthatsign,"more than, above, above the limit, over the limit","{""signpuddle_id"": ""1140"", ""sign_fsw"": ""AS15a51S2fe00S15a1aS2fe00S21400S20500S22a00M518x521S15a1a482x509S15a51495x498S22a00496x480"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.436, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/most_most_of.mp4,193c254520d99cf7ac6965ea2eda1bbd,0,0,en,ase,whatsthatsign,"most, most of","{""signpuddle_id"": ""259"", ""sign_fsw"": ""AS1f740S2fe00S1f748S2fe00S21406S20e00S22a00M521x525S1f740501x510S1f748479x499S20e00502x494S22a00502x476"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.333, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/motel.mp4,b90337e6fb8f6f4c7e7db8761a6a331c,0,0,en,ase,whatsthatsign,motel,"{""signpuddle_id"": ""2278"", ""sign_fsw"": ""AS18d20S2fe00S10006S17620S1fb20S14a20S1dc20M512x561S18d20491x440S17620496x469S1fb20497x489S14a20497x512S1dc20488x531"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.366, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mother_in_law_mom_in_law_mother-in-law.mp4,8f0105cfebd1913bf6dfa98db48e50b3,0,0,en,ase,whatsthatsign,"mother in law, mom in law, mother-in-law, mom-in-law","{""signpuddle_id"": ""1341"", ""sign_fsw"": ""AS14c27S30004S10006S20500S1dc40S2fe00S15a18S2fe00S21406S20500S22a04S20500M530x586S2ff00482x483S14c27504x508S15a18488x557S1dc40501x541S22a04517x568S20500503x575"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.902, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mother_mom_momma.mp4,dbed84bdf6b6ef6a84894541fea579b0,0,0,en,ase,whatsthatsign,"mother, mom, momma","{""signpuddle_id"": ""471"", ""sign_fsw"": ""AS14c27S30004S10006S20500S22517M542x535S2ff00482x483S14c27504x508S22517524x498"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.536, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/motorcycle.mp4,2ee9d027d9e2fa6ae695733227beaf35,0,0,en,ase,whatsthatsign,motorcycle,"{""signpuddle_id"": ""2132"", ""sign_fsw"": ""AS20350S2fe00S20358S2fe00S38006S23000M530x518S20350510x503S20358471x503S23000505x482"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.733, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mountain.mp4,95d6c33aa74f33536278f39fc8c01dce,0,0,en,ase,whatsthatsign,mountain,"{""signpuddle_id"": ""284"", ""sign_fsw"": ""AS1f751S2fe00S1f759S2fe00S21400S20500S14c20S2fe00S14c28S2fe00S38006S22a00S22a10M527x542S1f759489x509S1f751487x521S14c20504x477S14c28473x477S22a00509x459S22a10478x459"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.269, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mouse_rat.mp4,4c631b4b95d8ae15894ae73956a91272,0,0,en,ase,whatsthatsign,"mouse, rat","{""signpuddle_id"": ""368"", ""sign_fsw"": ""AS10011S33200S10006S20e00S26a02M523x540S33100482x483S10011502x505S20e00488x520S26a02472x513"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.002, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mouth.mp4,4d4483ca5ba0f5b14f0bf90c9413b74f,0,0,en,ase,whatsthatsign,mouth,"{""signpuddle_id"": ""1958"", ""sign_fsw"": ""AS10001S33d00S10006S2e306M538x544S33b00482x483S10001517x510S2e306489x521"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.733, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/move_move_away_move_out.mp4,6d58e662482fdafd94e2e6b7da59be41,0,0,en,ase,whatsthatsign,"move, move away, move out","{""signpuddle_id"": ""1567"", ""sign_fsw"": ""AS18551S2fe00S18559S2fe00S38006S2d207S2d217S14c57S14c59M554x529S18551484x510S18559446x509S2d207506x497S2d217464x498S14c57528x472S14c59486x475"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.835, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/move_move_in_move_here.mp4,4ebb1ec8d67ed594b2780b06e3aaaf23,0,0,en,ase,whatsthatsign,"move, move in, move here","{""signpuddle_id"": ""1568"", ""sign_fsw"": ""AS18521S2fe00S18529S2fe00S38006S28802S28812M541x514S18521494x495S18529459x495S28802519x487S28812476x487"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.969, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/move_move_to.mp4,a92426b5011f180264c117689d1a7740,0,0,en,ase,whatsthatsign,"move, move to","{""signpuddle_id"": ""378"", ""sign_fsw"": ""AS18521S2fe00S18529S2fe00S38006S2880aS2881aM541x514S18521494x495S18529459x495S2880a519x487S2881a476x487"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.436, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/move_up_push_up_reschedule_earlier.mp4,b1642f19f70d590c3ea5cfe9da212366,0,0,en,ase,whatsthatsign,"move up, push up, reschedule earlier, bring forward, advance, hold earlier, prepone","{""signpuddle_id"": ""796"", ""sign_fsw"": ""AS1ce40S2fe00S1ce48S2fe00S21406S20500S2b704M522x529S1ce40500x472S1ce48478x472S2b704499x505"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.502, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/movie_video_film.mp4,6810c5c35ba2eb0a51b9a6aa8f86a115,0,0,en,ase,whatsthatsign,"movie, video, film","{""signpuddle_id"": ""88"", ""sign_fsw"": ""AS14c20S2fe00S15a5aS2fe00S21414S20500S2a400M526x530S15a5a476x518S14c20475x492S2a400501x471"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.0, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mow_mowing_pushing.mp4,61f369db08c0bfc8aad549d5116737f4,0,0,en,ase,whatsthatsign,"mow, mowing, pushing, mower, lawn mower","{""signpuddle_id"": ""839"", ""sign_fsw"": ""AS20350S2fe00S20358S2fe00S38006S26a00S26a10M538x516S20350517x501S20358469x501S26a00511x484S26a10462x484"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 3.233, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/much_a_lot.mp4,7ab181e5d776798b769360ba7e895594,0,0,en,ase,whatsthatsign,"much, a lot","{""signpuddle_id"": ""1943"", ""sign_fsw"": ""AS15440S2fe00S15448S2fe00S38006S2880aS28812M549x513S15440508x488S15448478x488S2880a527x494S28812452x494"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/muffin_cupcake.mp4,99c55c0aeeaadc43c20e02dd9f0d3d72,0,0,en,ase,whatsthatsign,"muffin, cupcake","{""signpuddle_id"": ""2072"", ""sign_fsw"": ""AS15451S2fe00S15a39S2fe00S21400S20600S22f00M516x525S15a39493x502S15451485x492S22f00484x475"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.0, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/muscle_muscles.mp4,fa17022925e5882b714fd2dc0e51f5d8,0,0,en,ase,whatsthatsign,"muscle, muscles","{""signpuddle_id"": ""1959"", ""sign_fsw"": ""AS18241S38603S10006S20600M515x534S37606485x466S18241487x468S20600489x488"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.535, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/museum_Montana_Montanan.mp4,e0271cb65c2e9ece4e136e31d9fcf885,0,0,en,ase,whatsthatsign,"museum, Montana, Montanan","{""signpuddle_id"": ""1158"", ""sign_fsw"": ""AS18d20S2fe00S18d28S2fe00S21406S20500S23b04S23b1cM543x518S18d20501x483S18d28480x483S23b04524x497S23b1c458x497"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.336, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mushroom.mp4,bc5b721449d64d18ee8dd7ce6ed40b46,0,0,en,ase,whatsthatsign,mushroom,"{""signpuddle_id"": ""1042"", ""sign_fsw"": ""AS15412S2fe00S10018S2fe00S21400S20600M526x520S10018485x490S15412475x480S20600504x491"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.402, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/music_song_sing.mp4,2a8852a4dee925ab793b80a8f3a17e2b,0,0,en,ase,whatsthatsign,"music, song, sing, concert","{""signpuddle_id"": ""137"", ""sign_fsw"": ""AS15a40S38622S15a3aS2fe00S2a404M534x524S37806475x517S15a3a507x512S15a40497x478S2a404467x476"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.233, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/musician_musicians_singer.mp4,bfb85e0002ec1e230935b356d6c3fa67,0,0,en,ase,whatsthatsign,"musician, musicians, singer, singers","{""signpuddle_id"": ""1850"", ""sign_fsw"": ""AS15a40S38622S15a3aS2fe00S2a404S15a40S2fe00S15a48S2fe00S38006S22a04S22a14M534x551S37806475x490S15a3a507x485S15a40497x451S2a404467x449S15a40510x506S15a48478x506S22a04510x536S22a14477x536"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mustache.mp4,cd655b1f4b346b2674bb93a4139dbb96,0,0,en,ase,whatsthatsign,mustache,"{""signpuddle_id"": ""231"", ""sign_fsw"": ""AS1f010S33d00S1f018S33d00S21100S21100S2880bS28813M569x524S33b00482x483S1f010503x499S1f018469x499S21100534x500S21100454x500S2880b549x504S28813431x504"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.333, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/mustard.mp4,af97ab8a1201365239e576d548dc1c22,0,0,en,ase,whatsthatsign,mustard,"{""signpuddle_id"": ""2318"", ""sign_fsw"": ""AS18d20S2fe00S10006S11520S20320S1fb20S1f720S11a20S10120M511x594S18d20490x406S11520495x435S20320495x469S1fb20495x488S1f720490x511S11a20495x530S10120495x564"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.4, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/my_mine.mp4,eaf03f0f88ba5c5989d9306d2c0079b1,0,0,en,ase,whatsthatsign,"my, mine","{""signpuddle_id"": ""465"", ""sign_fsw"": ""AS15a01S38510S10006S20500M513x514S15a01490x486S20500487x503"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.169, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/my_turn_I_m_next.mp4,6593719a0c8b502a83a118c84eb7bd34,0,0,en,ase,whatsthatsign,"my turn, I'm next","{""signpuddle_id"": ""1372"", ""sign_fsw"": ""AS1dc02S38510S10006S2c305S20500M526x520S1dc02475x496S2c305499x480S20500508x506"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.935, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/myself.mp4,c121bb9d9173dac67f7cff68c5082271,0,0,en,ase,whatsthatsign,myself,"{""signpuddle_id"": ""1141"", ""sign_fsw"": ""AS1f540S38510S10006S20500M508x519S1f540493x482S20500496x508"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.069, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/name.mp4,02b201a4d7b737120187c1c5dac23bb8,0,0,en,ase,whatsthatsign,name,"{""signpuddle_id"": ""50"", ""sign_fsw"": ""AS11541S2fe00S11549S2fe00S21400S20600M522x525S11541498x491S11549479x498S20600489x476"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.436, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/name_named_call.mp4,9adf67a5892a1bcb4d6641759191d089,0,0,en,ase,whatsthatsign,"name, named, call, called","{""signpuddle_id"": ""2087"", ""sign_fsw"": ""AS11541S2fe00S11549S2fe00S21400S20500M522x517S11541498x483S11549479x490"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.666, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/napkin_cloth.mp4,027fe14e5c17c16d6a61a3306ef8fbb1,0,0,en,ase,whatsthatsign,"napkin, cloth","{""signpuddle_id"": ""1937"", ""sign_fsw"": ""AS1f700S30004S10006S21100S27102M518x541S2ff00482x483S1f700492x511S21100476x514S27102458x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.802, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/near_close_nearby.mp4,b7cb890679795ff95c72b9b5da3fb6bb,0,0,en,ase,whatsthatsign,"near, close, nearby","{""signpuddle_id"": ""121"", ""sign_fsw"": ""AS15a02S2fe00S15a0aS2fe00S21414S20600M521x516S15a0a480x499S15a02494x504S20600489x485"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.336, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neat_cool.mp4,9f6bbf911a2354915ee0cbb81e45430b,0,0,en,ase,whatsthatsign,"neat, cool","{""signpuddle_id"": ""1700"", ""sign_fsw"": ""AS1eb10S30005S10006S21100S2c300M547x527S2ff00482x483S1eb10512x508S2c300521x485"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.768, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neat_tidy_overclean.mp4,d18eff115b12857c40ff9face6f41a3b,0,0,en,ase,whatsthatsign,"neat, tidy, overclean, sanitize, sterilize","{""signpuddle_id"": ""866"", ""sign_fsw"": ""AS15a51S2fe00S15a39S2fe00S21400S21100S26507S2f900M524x529S15a39492x506S15a51477x506S21100489x494S26507502x480S2f900513x472"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 3.0, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neck.mp4,b417a5c2661be221a82854951f234cf7,0,0,en,ase,whatsthatsign,neck,"{""signpuddle_id"": ""1960"", ""sign_fsw"": ""AS18210S36a00S10006S20600M531x534S36a00482x477S18210508x514S20600498x523"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.668, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/need_should_must.mp4,d3287d59f7315d0132710fd3986d4389,0,0,en,ase,whatsthatsign,"need, should, must, need to, have to, has to","{""signpuddle_id"": ""1315"", ""sign_fsw"": ""AS10620S2fe00S10006S22e04M511x524S10620489x477S22e04494x506"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.969, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/need_should_ought.mp4,d3ec220cedda793d82c027fd6b3b945d,0,0,en,ase,whatsthatsign,"need, should, ought, need to, ought to, supposed to","{""signpuddle_id"": ""434"", ""sign_fsw"": ""AS10620S2fe00S10006S23004M513x524S10620487x477S23004488x506"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.836, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/negative_subtract_minus.mp4,a5e511961c8fc1eed602ec8b8b3ffd5f,0,0,en,ase,whatsthatsign,"negative, subtract, minus","{""signpuddle_id"": ""13"", ""sign_fsw"": ""AS10012S2fe00S15a28S2fe00S21410S20500M519x517S10012489x502S15a28482x483"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.167, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/nephew.mp4,20f1e3b50b8f456da92351501fca9554,0,0,en,ase,whatsthatsign,nephew,"{""signpuddle_id"": ""1351"", ""sign_fsw"": ""AS11911S30007S10006S2e00cM544x536S2ff00482x483S11911516x484S2e00c523x508"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 1.833, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neutrally_closed_mouth.mp4,c8a9610db49af90383b93ea14fdce02e,0,0,en,ase,whatsthatsign,neutrally closed mouth,"{""signpuddle_id"": ""418"", ""sign_fsw"": ""AS33b00M518x518S33b00482x483"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.635, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neutrally_closed_mouth_then_neutrally_opened_mouth.mp4,6dda348cbe39310fae6f8c176f5e1101,0,0,en,ase,whatsthatsign,neutrally closed mouth then neutrally opened mouth,"{""signpuddle_id"": ""426"", ""sign_fsw"": ""AS33b00S34700M518x530S33b00482x471S34710493x517S2ff10482x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.102, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neutrally_closed_mouth_then_rounded_mouth.mp4,25cd0af226bdf7a8ef658566dc6d20d5,0,0,en,ase,whatsthatsign,neutrally closed mouth then rounded mouth,"{""signpuddle_id"": ""1160"", ""sign_fsw"": ""AS33b00S34400M518x530S33b00482x471S34410495x516S2ff10482x501"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 1.668, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/neutrally_open_mouth.mp4,53dc37cba866ec81906286d9693265cb,0,0,en,ase,whatsthatsign,neutrally open mouth,"{""signpuddle_id"": ""419"", ""sign_fsw"": ""AS34700M518x518S34700482x483"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.302, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/never.mp4,d039900a82b35579c14d658109b53355,0,0,en,ase,whatsthatsign,never,"{""signpuddle_id"": ""453"", ""sign_fsw"": ""AS15a50S2fe00S10006S23f03M519x517S15a50481x483S23f03496x496"", ""source"": ""Adam Frost"", ""fps"": 29.97, ""duration"": 2.569, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/new.mp4,81d6b74c54efa2c8b1669ec713a73212,0,0,en,ase,whatsthatsign,new,"{""signpuddle_id"": ""2116"", ""sign_fsw"": ""AS1821dS2fe00S15a16S2fe00S21400S20e00S2880fS2880fM532x522S15a16505x510S1821d503x497S20e00491x500S2880f468x501S2880f468x479"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.2, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
videos/new_fresh.mp4,63c50df5919f7ad60d20aa18b0168954,0,0,en,ase,whatsthatsign,"new, fresh","{""signpuddle_id"": ""318"", ""sign_fsw"": ""AS1821dS2fe00S15a16S2fe00S21400S20e00S2880fM532x517S15a16505x505S1821d503x492S20e00491x495S2880f468x484"", ""source"": ""Adam Frost"", ""fps"": 30.0, ""duration"": 2.2, ""width"": 1280, ""height"": 720, ""codec"": ""h264""}"
